id,site_code,X,Y,lon,lat,Depth_2top_Eclay,Thickness_Eclay
2174,363564N1201971W001,751508.3866,4027127.621,-120.197087,36.356395,603.65,90.4831
3205,361158N1196343W001,802953.202,4002040.189,-119.634287,36.115795,603.76,121.865
1683,362706N1199049W001,778039.9681,4018407.404,-119.904887,36.270595,604.026,72.5201
6430,367040N1204600W001,726894.7992,4065043.449,-120.459987,36.703995,604.216,65.9281
1343,366944N1204504W001,727780.8587,4064001.024,-120.450387,36.694395,604.283,47.4839
4976,367064N1206024W001,714165.5982,4064981.89,-120.602387,36.706395,604.355,75.2009
3797,363563N1199770W001,771263.83,4027712.435,-119.976987,36.356295,604.487,77.6889
984,367292N1206032W001,714030.8183,4067509.896,-120.603187,36.729195,604.727,80.3807
3772,364010N1200490W001,764649.667,4032472.693,-120.048987,36.400995,605.226,46.5988
4290,364582N1202118W001,749862.5119,4038385.29,-120.211787,36.458195,605.357,53.7354
6081,364582N1202118W002,749862.5119,4038385.29,-120.211787,36.458195,605.357,53.7354
4308,364000N1202653W001,745250.2594,4031789.961,-120.265287,36.399995,605.433,10
6210,359061N1194468W001,820686.4987,3979369.047,-119.446787,35.906095,605.604,90.3369
6300,351533N1191827W001,847772.5476,3896719.262,-119.182688,35.153295,605.663,21.5488
4962,367133N1206035W001,714048.1716,4065745.026,-120.603487,36.713295,605.832,70
6679,367279N1206034W001,714016.566,4067365.206,-120.603387,36.727895,605.995,77.1676
3705,366315N1204063W001,731910.2786,4057127.411,-120.406287,36.631495,606.023,64.1713
2695,365089N1202616W001,745238.7321,4043882.984,-120.261587,36.508895,606.079,74.642
6872,363064N1199317W001,775505.7397,4022303.355,-119.931687,36.306395,606.41,65.1896
6621,351691N1191596W001,849810.3272,3898553.939,-119.159588,35.169095,606.857,29.1354
3590,367200N1205317W001,720443.0618,4066651.323,-120.531687,36.719995,607.086,120
5658,363994N1202660W001,745189.3555,4031721.606,-120.265987,36.399395,607.147,10
3371,351339N1192256W001,843944.0187,3894416.862,-119.225588,35.133895,607.337,40
4276,364870N1202430W001,746974.4377,4041500.496,-120.242987,36.486995,607.381,69.7026
1361,365894N1204335W001,729602.6586,4052390.662,-120.433487,36.589395,607.416,50.8876
5460,364583N1202113W001,749907.0081,4038397.683,-120.211287,36.458295,607.438,52.5372
6083,364278N1202476W001,746749.9332,4034919.81,-120.247587,36.427795,607.557,14.9782
985,367292N1206021W001,714129.0627,4067512.355,-120.602087,36.729195,607.76,81.551
3866,357171N1197624W001,792886.9826,3957404.766,-119.762387,35.717095,607.848,10
6799,364586N1202110W001,749932.9349,4038431.75,-120.210987,36.458595,607.93,52.0155
2674,365411N1203702W001,735413.3293,4047184.531,-120.370187,36.541095,607.996,80
6440,366617N1204239W001,730246.3209,4060435.979,-120.423887,36.661695,608.014,53.3638
6019,366617N1204239W002,730246.3209,4060435.979,-120.423887,36.661695,608.014,53.3638
3662,366617N1204239W003,730246.3209,4060435.979,-120.423887,36.661695,608.014,53.3638
983,367353N1205946W001,714781.9067,4068205.99,-120.594587,36.735295,608.08,98.0126
6106,363565N1202125W001,750125.8805,4027098.712,-120.212487,36.356495,608.256,65.9278
2175,363564N1201949W001,751705.8422,4027133.354,-120.194887,36.356395,608.607,90.3171
5247,363564N1201949W002,751705.8422,4027133.354,-120.194887,36.356395,608.607,90.3171
4009,351537N1191823W001,847807.3018,3896765.055,-119.182288,35.153695,608.624,21.7912
6820,363562N1201941W001,751778.289,4027113.248,-120.194087,36.356195,608.745,92.382
5201,366611N1204238W001,730257.049,4060369.644,-120.423787,36.661095,608.869,55.1111
6801,364332N1201941W001,751529.8207,4035657.292,-120.194087,36.433195,608.889,22.4105
6057,365670N1203795W001,734502.3118,4050035.635,-120.379487,36.566995,609.063,61.8732
1852,364236N1203024W001,741849.1396,4034314.901,-120.302387,36.423595,609.067,191.76
5013,366761N1204416W001,728621.3996,4061991.428,-120.441587,36.676095,609.355,51.9897
5103,364436N1202757W001,744180.6944,4036601.413,-120.275687,36.443595,609.385,24.3537
6448,366179N1204064W001,731942.1153,4055618.124,-120.406387,36.617895,609.684,33.106
1911,363531N1199754W001,771418.5649,4027361.836,-119.975387,36.353095,609.826,83.3252
3582,367201N1205137W001,722050.6281,4066704.011,-120.513687,36.720095,610.003,53.0602
1011,367203N1205135W001,722067.917,4066726.666,-120.513487,36.720295,610.045,54.0277
6020,366607N1204241W001,730231.4225,4060324.539,-120.424087,36.660695,610.12,56.1254
1827,366183N1204068W001,731905.1379,4055661.541,-120.406787,36.618295,610.194,32.5979
5218,364947N1202527W001,746080.9282,4042330.054,-120.252687,36.494695,610.227,69.842
2280,361600N1198702W001,781554.5677,4006234.545,-119.870187,36.159995,610.249,10
6154,362540N1199050W001,778089.8958,4016565.041,-119.904987,36.253995,610.268,90
1611,364286N1203529W001,737305.4652,4034744.191,-120.352887,36.428595,610.306,10.8942
3757,363564N1201944W001,751750.7185,4027134.658,-120.194387,36.356395,610.361,90.1952
6069,365160N1202702W001,744446.0364,4044648.921,-120.270187,36.515995,610.599,79.2136
6688,367130N1204956W001,723688.0198,4065958.334,-120.495587,36.712995,610.636,81.1167
6181,361100N1196010W001,805974.1953,4001500.979,-119.600987,36.109995,610.725,114.032
2416,365161N1202704W001,744427.8083,4044659.509,-120.270387,36.516095,610.806,79.0259
5319,359642N1199346W001,776444.4367,3984322.581,-119.934587,35.964195,611.075,10
2321,359642N1199346W002,776444.4367,3984322.581,-119.934587,35.964195,611.075,10
4849,362533N1199052W001,778074.4039,4016486.788,-119.905187,36.253295,611.11,90
4340,363720N1200130W001,767978.6623,4029354.053,-120.012987,36.371995,611.124,60.9956
1826,366228N1204068W001,731891.648,4056160.857,-120.406787,36.622795,611.138,37.2686
6831,363865N1200377W001,765712.7333,4030894.753,-120.037687,36.386495,611.143,59.3923
3702,365744N1204336W001,729638.1709,4050726.054,-120.433587,36.574395,611.348,82.7882
6491,364139N1202927W001,742749.1814,4033262.975,-120.292687,36.413895,611.351,149.102
5239,364039N1201391W001,756557.8373,4032551.015,-120.139087,36.403895,611.58,72.2103
1607,364656N1203654W002,736072.4146,4038818.926,-120.365387,36.465595,611.614,10
2404,364944N1203518W001,737203.4105,4042047.953,-120.351787,36.494395,611.686,207.743
4318,363920N1200990W001,760194.4976,4031337.967,-120.098987,36.391995,612.037,63.955
2965,359125N1194468W001,820660.6312,3980079.319,-119.446787,35.912495,612.114,98.1072
4999,366997N1204593W001,726969.9938,4064567.983,-120.459287,36.699695,612.202,70
3209,360842N1195893W001,807128.3301,3998674.716,-119.589287,36.084195,612.281,109.362
1823,365742N1204338W001,729620.8644,4050703.384,-120.433787,36.574195,612.285,83.323
3370,351233N1192267W001,843888.376,3893236.663,-119.226688,35.123295,612.576,42.8116
5497,363428N1199593W001,772899.7149,4026264.251,-119.959287,36.342795,612.576,87.1004
2944,357175N1197611W001,793003.1594,3957453.038,-119.761087,35.717495,612.633,10
6418,367203N1205127W001,722139.3771,4066728.522,-120.512687,36.720295,612.91,55.0974
6962,360400N1195900W001,807237.3292,3993767.341,-119.589987,36.039995,613.142,94.209
6972,359100N1194500W001,820381.8261,3979791.352,-119.449987,35.909995,613.686,96.0424
1671,362994N1199321W001,775494.4619,4021525.438,-119.932087,36.299395,613.704,69.9049
3997,351520N1193323W001,834142.2681,3896061.441,-119.332288,35.151995,613.815,10
1014,367131N1205232W001,721222.1247,4065905.318,-120.523187,36.713095,613.83,81.6262
6075,364727N1202388W001,747396.2608,4039924.529,-120.238787,36.472695,614.016,86.811
1869,364267N1201932W001,751631.5173,4034938.388,-120.193187,36.426695,614.048,17.3725
1878,363708N1203371W001,738899.1959,4028369.844,-120.337087,36.370795,614.092,10
4321,364010N1200750W001,762317.3561,4032401.658,-120.074987,36.400995,614.385,63.0707
7184,364724N1202388W001,747397.2151,4039891.241,-120.238787,36.472395,614.508,86.626
2176,363564N1201929W001,751885.3473,4027138.57,-120.192887,36.356395,614.624,88.689
4840,363939N1200488W001,764691.7096,4031685.384,-120.048787,36.393895,614.659,51.2685
5472,363794N1200307W001,766365.0264,4030126.196,-120.030687,36.379395,614.693,53.324
4841,363867N1200399W001,765514.6651,4030910.889,-120.039887,36.386695,614.821,58.3808
1619,363936N1200488W001,764692.7279,4031652.094,-120.048787,36.393595,615.336,51.2238
5519,362494N1199052W001,778088.2405,4016054.012,-119.905187,36.249395,615.538,89.0731
3689,366036N1204246W001,730356.7657,4053987.585,-120.424587,36.603595,615.623,46.0522
2267,362056N1198704W001,781373.2327,4011294.129,-119.870387,36.205595,615.799,51.9362
1362,365847N1204427W001,728793.3413,4051847.205,-120.442687,36.584695,615.856,57.7462
5844,351375N1192351W001,843062.7747,3894783.548,-119.235088,35.137495,616.733,21.6043
5213,366311N1204154W001,731097.6601,4057061.07,-120.415387,36.631095,617.102,65.0435
6294,351366N1192346W001,843112.1409,3894685.393,-119.234588,35.136595,617.2,23.8745
1782,366567N1205954W001,714929.3078,4059483.076,-120.595387,36.656695,617.241,113.444
6959,361158N1196258W001,803718.572,4002066.753,-119.625787,36.115795,617.244,117.612
4005,351373N1192354W001,843036.2656,3894760.316,-119.235388,35.137295,617.347,20.4824
4299,364593N1201939W001,751463.4231,4038553.932,-120.193887,36.459295,617.355,40
5425,365639N1203796W001,734502.7397,4049691.418,-120.379587,36.563895,617.407,58.63
4986,367200N1205091W001,722461.8133,4066703.593,-120.509087,36.719995,617.411,61.0187
6617,351518N1193235W001,834945.1747,3896068.883,-119.323487,35.151795,617.831,10
6042,365899N1204428W001,728769.0335,4052423.947,-120.442787,36.589895,618.075,66.4994
2690,365306N1202974W001,741964.3166,4046200.171,-120.297387,36.530595,618.078,78.6366
6160,362263N1198873W001,779779.549,4013542.221,-119.887287,36.226295,618.305,70
2930,361378N1198710W001,781562.0185,4003768.732,-119.870987,36.137795,618.307,57.7328
1714,361586N1198402W001,784259.2285,4006166.705,-119.840187,36.158595,618.506,66.7001
2837,362258N1198871W001,779799.3142,4013487.314,-119.887087,36.225795,618.695,70
6080,364432N1202657W001,745078.4569,4036582.417,-120.265687,36.443195,618.753,27.471
6457,365670N1203891W001,733643.0607,4050012.249,-120.389087,36.566995,619.056,69.9498
1925,362267N1198888W001,779643.2587,4013582.275,-119.888787,36.226695,619.556,70
4830,364144N1203288W001,739510.063,4033228.181,-120.328787,36.414395,619.951,10
3733,363808N1203460W001,738070.0707,4029457.426,-120.345987,36.380795,620.096,10
5444,365089N1203338W001,738771.4647,4043701.376,-120.333787,36.508895,620.38,51.314
2687,365092N1203343W001,738725.7558,4043733.423,-120.334287,36.509195,620.483,50.2446
5464,364578N1201935W001,751504.1254,4038388.533,-120.193487,36.457795,621.149,40.2232
1899,363647N1200038W001,768829.4031,4028569.582,-120.003787,36.364695,621.444,72.2678
5426,365622N1203796W001,734507.8825,4049502.788,-120.379587,36.562195,621.539,53.9385
6732,365747N1204427W001,728822.8746,4050737.628,-120.442687,36.574695,621.622,84.9058
5553,361494N1198871W001,780071.5435,4005009.356,-119.887087,36.149395,621.783,12.2718
5957,367346N1205836W001,715766.2355,4068153.059,-120.583587,36.734595,621.976,105.97
5674,364011N1200671W001,763025.6807,4032434.272,-120.067087,36.401095,622.272,48.5873
4004,351399N1192429W002,842341.6171,3895022.996,-119.242888,35.139895,622.311,10
2677,365303N1203613W001,736243.0757,4046008.002,-120.361287,36.530295,622.352,59.9522
1614,364572N1202849W001,743313.395,4038087.194,-120.284887,36.457195,622.439,115.674
1853,364206N1203024W001,741858.4518,4033982.024,-120.302387,36.420595,622.652,233.707
3763,364008N1200672W001,763017.7224,4032400.709,-120.067187,36.400795,622.758,48.2183
2323,358111N1198796W001,781948.8599,3967491.38,-119.879587,35.811095,622.853,126.178
998,367350N1205671W001,717238.6779,4068234.762,-120.567087,36.734995,622.885,115.155
2675,365372N1203702W001,735425.1631,4046751.791,-120.370187,36.537195,623.119,78.6931
1875,364231N1201943W001,751544.5028,4034536.053,-120.194287,36.423095,623.474,13.9691
5463,364222N1202393W001,747511.9788,4034319.709,-120.239287,36.422195,623.916,48.4972
3998,351522N1193070W001,836447.4463,3896169.037,-119.306988,35.152195,624.037,10
5457,364769N1202474W001,746612.2314,4040368.505,-120.247387,36.476895,624.296,107.389
1561,366625N1204335W001,729385.7556,4060501.735,-120.433487,36.662495,624.341,48.3691
3614,366936N1204599W001,726934.3271,4063889.712,-120.459887,36.693595,624.591,70
4222,365598N1203794W001,734533.0452,4049236.974,-120.379387,36.559795,624.725,50.8171
3206,361094N1196091W001,805247.1082,4001408.891,-119.609087,36.109395,624.755,110
1876,364222N1201935W001,751619.1501,4034438.275,-120.193487,36.422195,625.013,12.6613
3670,366470N1204242W001,730263.3082,4058804.158,-120.424187,36.646995,625.055,84.3162
2419,364869N1203043W001,741482.2582,4041333.87,-120.304287,36.486895,625.197,109.398
1814,366467N1204243W001,730255.2608,4058770.63,-120.424287,36.646695,625.259,84.528
6885,362479N1199131W001,777383.4757,4015864.887,-119.913087,36.247895,625.382,86.946
2929,361375N1198702W001,781635.1014,4003737.763,-119.870187,36.137495,625.433,61.3834
3813,362410N1199050W001,778136.0165,4015122.453,-119.904987,36.240995,625.471,83.5282
5212,366425N1204241W001,730285.6567,4058305.082,-120.424087,36.642495,625.663,83.5282
2180,363894N1201210W001,758229.4086,4030990.346,-120.120987,36.389395,625.855,103.799
3671,366440N1204242W001,730272.2462,4058471.28,-120.424187,36.643995,626.103,84.0816
2947,357761N1196814W001,799995.3614,3964197.062,-119.681387,35.776095,626.14,81.8341
3668,366457N1204248W001,730213.5334,4058658.471,-120.424787,36.645695,626.291,84.204
6104,363967N1201392W001,756572.5596,4031751.814,-120.139187,36.396695,626.336,86.5925
3796,363573N1199950W001,769644.7392,4027772.973,-119.994987,36.357295,626.355,81.8451
4302,364150N1201806W001,752799.3408,4033673.095,-120.180587,36.414995,626.529,25.8981
6023,366457N1204250W001,730195.6507,4058657.99,-120.424987,36.645695,626.716,83.9966
2699,364947N1202616W001,745283.5627,4042307.334,-120.261587,36.494695,626.835,80.087
2700,364947N1202616W002,745283.5627,4042307.334,-120.261587,36.494695,626.835,80.087
3704,366180N1204233W001,730430.1839,4055588.509,-120.423287,36.617995,626.899,39.1507
2666,365600N1203804W001,734442.9267,4049256.726,-120.380387,36.559995,627.089,50
3667,366457N1204252W001,730177.768,4058657.51,-120.425187,36.645695,627.142,83.7892
2834,362189N1198871W001,779823.9209,4012721.632,-119.887087,36.218895,627.289,80
2835,362186N1198871W001,779824.9906,4012688.341,-119.887087,36.218595,627.663,80
5997,366911N1204597W001,726959.5522,4063612.788,-120.459687,36.691095,627.726,66.6749
5978,367054N1204789W001,725202.0933,4065154.187,-120.478887,36.705395,627.737,60.4831
6034,366326N1204243W001,730297.2623,4057206.108,-120.424287,36.632595,627.767,73.6223
1821,366325N1204243W001,730297.5601,4057195.012,-120.424287,36.632495,627.776,73.4311
2939,357775N1198518W001,784581.5043,3963843.495,-119.851787,35.777495,627.933,17.7178
6433,366910N1204598W001,726950.9104,4063601.456,-120.459787,36.690995,628.045,66.6033
5998,366910N1204598W002,726950.9104,4063601.456,-120.459787,36.690995,628.045,66.6033
4831,364283N1203104W001,741117.2116,4034816.369,-120.310387,36.428295,628.066,10
3638,366907N1204597W001,726960.7288,4063568.405,-120.459687,36.690695,628.285,66.0521
1682,362703N1199229W001,776423.5809,4018322.524,-119.922887,36.270295,628.335,78.2055
4848,362703N1199229W002,776423.5809,4018322.524,-119.922887,36.270295,628.335,78.2055
1859,364586N1202027W001,750676.9008,4038453.319,-120.202687,36.458595,628.345,40.9201
6730,365816N1204519W001,727979.2158,4051481.361,-120.451887,36.581595,628.504,89.3109
6731,365816N1204519W002,727979.2158,4051481.361,-120.451887,36.581595,628.504,89.3109
1847,364144N1203738W001,735474.3617,4033117.353,-120.373787,36.414395,628.939,10
1922,362481N1199168W001,777050.1974,4015876.483,-119.916787,36.248095,629.396,85.0607
5037,365894N1204518W001,727965.2075,4052347.068,-120.451787,36.589395,629.476,96.6743
6804,364147N1202565W001,745993.2352,4033443.485,-120.256487,36.414695,629.721,10
6515,363722N1200302W001,766434.4742,4029328.621,-120.030187,36.372195,629.721,50
1630,363867N1200474W001,764841.7561,4030890.273,-120.047387,36.386695,630.237,48.6179
4292,364580N1202030W001,750651.9433,4038385.961,-120.202987,36.457995,630.304,41.5264
3690,366034N1204428W001,728729.1493,4053921.879,-120.442787,36.603395,630.431,72.5199
4288,364435N1202478W001,746682.261,4036661.381,-120.247787,36.443495,630.886,30.6571
6826,363425N1201790W001,753177.9574,4025632.559,-120.178987,36.342495,631.088,110.783
3787,363718N1200307W001,766390.9705,4029282.854,-120.030687,36.371795,631.231,50
4992,367161N1205046W001,722875.0537,4066281.32,-120.504587,36.716095,631.365,64.0941
2708,364289N1202299W001,748333.5723,4035087.323,-120.229887,36.428895,631.631,40
4282,364726N1202479W001,746581.06,4039890.091,-120.247887,36.472595,632.209,108.285
3348,351300N1192870W001,838362.4131,3893773.256,-119.286987,35.129995,632.46,10
986,367278N1205943W001,714829.6079,4067374.491,-120.594287,36.727795,632.897,87.0203
4262,365150N1202800W001,743571.4203,4044513.101,-120.279987,36.514995,633.243,71.6232
4998,366983N1204685W001,726152.0786,4064390.882,-120.468487,36.698295,633.325,69.9444
4828,364294N1203179W001,740441.3135,4034919.689,-120.317887,36.429395,633.563,33.005
5438,365081N1203524W001,737107.8423,4043566.61,-120.352387,36.508095,633.808,32.2295
6758,365079N1203527W001,737081.5805,4043543.679,-120.352687,36.507895,633.834,33.134
6759,365079N1203527W002,737081.5805,4043543.679,-120.352687,36.507895,633.834,33.134
6071,364874N1202618W001,745288.6835,4041496.808,-120.261787,36.487395,633.87,80
6292,351371N1192603W001,840767.0831,3894652.439,-119.260288,35.137095,634.057,10
4002,351366N1192605W001,840750.9374,3894596.264,-119.260488,35.136595,634.358,10
2682,365300N1203338W001,738706.5831,4046042.623,-120.333787,36.529995,634.457,42.3201
5246,363522N1202204W001,749430.572,4026601.146,-120.220387,36.352195,634.467,47.421
4274,364870N1202620W001,745272.0257,4041451.914,-120.261987,36.486995,634.469,80.023
1783,366408N1205863W001,715787.2125,4057739.322,-120.586287,36.640795,634.698,86.438
3660,366659N1204420W001,728615.8457,4060858.692,-120.441987,36.665895,635.154,46.0193
4223,365523N1203795W001,734546.7795,4048404.538,-120.379487,36.552295,635.928,60.6034
5837,351375N1193223W001,835113.2692,3894485.967,-119.322288,35.137495,635.947,14.3778
3344,351308N1193098W001,836280.4018,3893784.65,-119.309787,35.130795,636.461,10
6756,365239N1203524W001,737059.6016,4045319.763,-120.352387,36.523895,636.841,22.5257
3343,351306N1193137W001,835925.6601,3893749.265,-119.313688,35.130595,637.403,11.2041
2935,359206N1198802W001,781506.6127,3979640.216,-119.880187,35.920595,637.409,55.9994
1918,362550N1199238W001,776396.678,4016622.144,-119.923787,36.254995,637.448,81.4751
6849,363647N1200221W001,767187.0275,4028518.768,-120.022087,36.364695,637.635,62.5058
4259,365159N1203344W001,738696.2043,4044476.603,-120.334387,36.515895,637.858,34.7826
5208,366042N1204513W001,727966.367,4053990.429,-120.451287,36.604195,638.064,89.1369
5443,365158N1203338W001,738750.2511,4044466.996,-120.333787,36.515795,638.096,36.2831
2193,363347N1202052W001,750851.0557,4024698.707,-120.205187,36.334695,638.298,102.76
6146,363430N1199770W001,771310.027,4026236.569,-119.976987,36.342995,638.807,108.781
4819,364364N1203929W001,733695.445,4035511.929,-120.392887,36.436395,638.844,10
5516,362519N1199238W001,776407.6106,4016278.144,-119.923787,36.251895,638.953,82.3735
1670,362844N1199399W001,774846.5019,4019838.719,-119.939887,36.284395,639.014,67.59
4001,351230N1192990W001,837297.2629,3892955.625,-119.298987,35.122995,639.032,10
2836,362111N1198866W001,779896.6958,4011857.523,-119.886587,36.211095,639.173,75.3323
4327,363940N1200670W001,763058.6038,4031646.691,-120.066987,36.393995,639.175,37.3992
3336,351305N1193205W001,835306.1117,3893715.204,-119.320487,35.130495,639.386,10
6452,365673N1204429W001,728826.8239,4049916.066,-120.442887,36.567295,639.706,116.662
6697,366934N1204686W001,726157.5072,4063846.948,-120.468587,36.693395,639.792,66.6429
6018,366618N1204402W001,728788.8916,4060408.054,-120.440187,36.661795,640.101,50.6866
6793,364651N1202839W001,743378.3158,4038966.305,-120.283887,36.465095,640.135,124.068
5465,364000N1202888W001,743142.2984,4031730.468,-120.288787,36.399995,640.221,39.1647
6150,362850N1199410W001,774745.5705,4019902.174,-119.940987,36.284995,640.392,66.1387
6420,367142N1205132W001,722112.2892,4066050.518,-120.513187,36.714195,640.574,30
5052,365675N1204252W001,730410.4493,4049980.555,-120.425187,36.567495,640.635,83.7358
3812,362262N1199051W001,778179.5148,4013479.838,-119.905087,36.226195,640.708,75.5531
4289,364437N1202309W001,748196.7277,4036726.973,-120.230887,36.443695,640.826,46.4151
7187,364436N1202298W001,748295.6629,4036718.711,-120.229787,36.443595,641.296,46.7534
6908,362103N1198869W001,779872.5699,4011767.881,-119.886887,36.210295,641.391,75.7402
6103,363933N1201390W001,756601.6885,4031375.071,-120.138987,36.393295,641.593,74.5006
1831,365678N1204463W001,728521.0371,4049963.453,-120.446287,36.567795,641.665,120.26
1784,366342N1205860W001,715832.4601,4057007.694,-120.585987,36.634195,641.701,47.3035
6787,364940N1203071W001,741209.3433,4042114.664,-120.307087,36.493995,641.878,94.2332
2686,365161N1203296W001,739125.5029,4044510.716,-120.329587,36.516095,642.139,45.3944
3692,366181N1204415W001,728801.9837,4055556.062,-120.441487,36.618095,642.253,76.7717
2332,360214N1195818W001,808048.9322,3991729.121,-119.581787,36.021395,642.37,99.8519
6876,362659N1199321W001,775612.367,4017808.014,-119.932087,36.265895,642.704,70.21
6159,362100N1198874W001,779828.6753,4011733.146,-119.887387,36.209995,642.868,73.7703
5839,351105N1193260W001,834886.6666,3891477.141,-119.325987,35.110495,642.957,Nan
3334,351255N1193249W001,834925.47,3893145.487,-119.324888,35.125495,643.008,Nan
5732,357319N1197895W001,790380.7973,3958966.406,-119.789487,35.731895,643.144,10
6795,364723N1202568W001,745784.4145,4039834.049,-120.256787,36.472295,643.333,120
3688,365893N1204610W001,727142.3039,4052314.174,-120.460987,36.589295,643.376,100.207
5104,364450N1202296W001,748309.1275,4036874.572,-120.229587,36.444995,643.481,48.5748
3809,362409N1199230W001,776518.3107,4015059.784,-119.922987,36.240895,643.716,80.0898
3999,351229N1193238W001,835036.4299,3892860.656,-119.323787,35.122895,643.944,Nan
6961,360700N1196100W001,805318.6314,3997033.602,-119.609987,36.069995,644.08,94.0291
4200,365598N1203892W001,733655.8114,4049213.102,-120.389187,36.559795,644.238,55.8892
6178,359800N1199210W001,777615.8814,3986114.484,-119.920987,35.979995,644.425,26.4809
4000,351222N1193230W001,835112.2452,3892785.67,-119.322987,35.122195,644.529,Nan
3637,366808N1204600W001,726963.0332,4062469.202,-120.459987,36.680795,644.799,59.7958
5250,363350N1201774W001,753345.9012,4024804.545,-120.177387,36.334995,644.818,90.4042
4294,364146N1202297W001,748397.0926,4033501.096,-120.229687,36.414595,645.018,44.9201
3759,363867N1200988W001,760230.1228,4030750.396,-120.098787,36.386695,645.192,60
6814,364009N1201479W001,755778.3283,4032194.751,-120.147887,36.400895,645.317,70
6186,357316N1197866W001,790644.2726,3958941.716,-119.786587,35.731595,645.354,10
5456,364581N1202696W001,744681.9727,4038225.813,-120.269587,36.458095,645.359,93.0363
2955,359636N1194782W001,817620.9578,3985647.56,-119.478187,35.963595,645.438,75.9859
1832,365669N1204154W001,731289.3789,4049937.524,-120.415387,36.566895,645.536,78.3107
5328,360289N1195993W001,806442.1688,3992506.163,-119.599287,36.028895,645.721,99.27
3347,351108N1192946W001,837748.8931,3891616.641,-119.294588,35.110795,645.789,11.8092
4771,366844N1205863W001,715665.4527,4062576.978,-120.586287,36.684395,645.832,98.1676
3749,364005N1201477W001,755797.5811,4032150.896,-120.147687,36.400495,645.933,69.6709
4296,364290N1202200W001,749220.9686,4035123.971,-120.219987,36.428995,646.16,34.6007
6684,366836N1205863W001,715667.6879,4062488.214,-120.586287,36.683595,646.201,97.8406
1895,363650N1200304W001,766441.1036,4028529.113,-120.030387,36.364995,646.341,55.7667
2694,365083N1202796W001,743628.2654,4043770.676,-120.279587,36.508295,646.474,93.2848
1894,363717N1200393W001,765619.559,4029248.052,-120.039287,36.371695,646.624,50.1529
5249,363494N1201793W001,753128.6697,4026397.406,-120.179287,36.349395,646.878,90.4217
3335,351228N1193345W001,834061.2273,3892813.547,-119.334487,35.122795,647.553,Nan
4242,365306N1203692W001,735534.7347,4046021.912,-120.369187,36.530595,648.023,70.8019
2818,362203N1199054W001,778173.4588,4012824.266,-119.905387,36.220295,648.265,64.6409
3760,363861N1200989W001,760223.1524,4030683.548,-120.098887,36.386095,648.365,60
5490,363431N1199863W001,770474.7912,4026221.577,-119.986287,36.343095,648.424,108.734
3687,366047N1204608W001,727115.0224,4054023.392,-120.460787,36.604695,648.428,97.1996
6142,363573N1200127W001,768056.0571,4027723.678,-120.012687,36.357295,648.572,70
1329,367075N1204954W001,723721.8436,4065348.531,-120.495387,36.707495,648.608,65.0904
1825,365733N1204582W001,727439.8102,4050545.483,-120.458187,36.573295,648.623,117.3
5210,366256N1204421W001,728726.1395,4056386.819,-120.442087,36.625595,648.969,86.0769
1819,366256N1204421W002,728726.1395,4056386.819,-120.442087,36.625595,648.969,86.0769
1820,366256N1204421W003,728726.1395,4056386.819,-120.442087,36.625595,648.969,86.0769
5211,366256N1204421W004,728726.1395,4056386.819,-120.442087,36.625595,648.969,86.0769
2160,364008N1201504W001,755554.4002,4032177.028,-120.150387,36.400795,649.074,70.4669
1877,364153N1202018W001,750897.0507,4033651.007,-120.201787,36.415295,649.092,10
6848,363571N1200129W001,768038.7925,4027700.93,-120.012887,36.357095,649.237,70
987,367208N1205932W001,714947.3752,4066600.267,-120.593187,36.720795,649.313,78.0521
1890,363794N1200485W001,764767.8375,4030077.204,-120.048487,36.379395,649.421,43.8545
5673,363864N1201149W001,758786.631,4030673.8,-120.114887,36.386395,649.553,87.2484
6122,363860N1200940W001,760663.1176,4030685.679,-120.093987,36.385995,649.568,60
2301,360075N1199671W001,773363.0856,3989035.555,-119.967087,36.007495,649.591,30
2946,357333N1197253W001,796184.2986,3959313.949,-119.725287,35.733295,649.727,10
5251,363350N1201757W001,753498.5231,4024809.005,-120.175687,36.334995,649.87,86.1527
6790,364943N1202713W001,744415.784,4042238.272,-120.271287,36.494295,649.872,122.894
3385,351547N1191663W001,849261.4131,3896932.191,-119.166288,35.154695,649.927,10
1824,365744N1204604W001,727239.6923,4050662.33,-120.460387,36.574395,649.938,117.51
3701,365745N1204609W001,727194.6515,4050672.243,-120.460887,36.574495,649.939,117.818
5109,364442N1202113W001,749952.2882,4036833.12,-120.211287,36.444195,649.987,30.7332
3342,351083N1193140W001,835990.0272,3891273.475,-119.313987,35.108295,650,Nan
3339,351105N1193221W001,835242.3182,3891490.283,-119.322087,35.110495,650,Nan
6293,351080N1192707W001,839940.075,3891387.35,-119.270688,35.107995,650,10
3358,351083N1192590W001,841005.8349,3891460.706,-119.258988,35.108295,650,10
3357,351086N1192692W001,840074.3739,3891459.066,-119.269188,35.108595,650,10
6167,361700N1198510W001,783246.2822,4007400.149,-119.850987,36.169995,650,10
5542,361814N1199066W001,778203.3414,4008504.18,-119.906587,36.181395,650,10
5701,362047N1199049W001,778273.7172,4011094.604,-119.904887,36.204695,650,10
6093,363855N1202473W001,746910.7744,4030226.958,-120.247287,36.385495,650,10
5111,363856N1202471W001,746928.4015,4030238.565,-120.247087,36.385595,650,10
4307,363980N1202470W001,746898.119,4031614.727,-120.246987,36.397995,650,10
